Store,Dept,Date,Weekly_Sales,IsHoliday
44,42,2011-10-14,60.75,FALSE
44,42,2011-10-21,63.72,FALSE
44,42,2011-10-28,67.63,FALSE
44,42,2011-11-04,107.28,FALSE
44,42,2011-11-11,48.84,FALSE
44,42,2011-11-18,47.51,FALSE
44,42,2011-11-25,36.13,TRUE
44,42,2011-12-02,56.28,FALSE
44,42,2011-12-09,64.19,FALSE
44,42,2011-12-16,53.41,FALSE
44,42,2011-12-23,49.12,FALSE
44,42,2011-12-30,69.29,TRUE
44,42,2012-01-06,111.19,FALSE
44,42,2012-01-13,58.31,FALSE
44,42,2012-01-20,75.58,FALSE
44,42,2012-01-27,44.67,FALSE
44,42,2012-02-03,61.87,FALSE
44,42,2012-02-10,32.93,TRUE
44,42,2012-02-17,20.45,FALSE
44,42,2012-02-24,11.91,FALSE
44,42,2012-03-02,8.14,FALSE
44,42,2012-03-09,8.14,FALSE
44,42,2012-05-11,16.68,FALSE
44,42,2012-05-18,4.17,FALSE
44,42,2012-05-25,37.53,FALSE
44,42,2012-06-01,25.02,FALSE
44,42,2012-06-08,37.53,FALSE
44,42,2012-06-15,29.19,FALSE
44,42,2012-06-22,29.19,FALSE
44,42,2012-06-29,49.25,FALSE
44,42,2012-07-06,19.95,FALSE
44,42,2012-07-13,46.66,FALSE
44,42,2012-07-20,21.2,FALSE
44,42,2012-07-27,21.2,FALSE
44,42,2012-08-03,12.72,FALSE
44,42,2012-08-10,59.28,FALSE
44,42,2012-08-17,33.92,FALSE
44,42,2012-08-24,50.13,FALSE
44,42,2012-08-31,58.52,FALSE
44,42,2012-09-07,46.64,TRUE
44,42,2012-09-14,42.4,FALSE
44,42,2012-09-21,58.5,FALSE
44,42,2012-09-28,14.38,FALSE
44,42,2012-10-05,21.2,FALSE
44,42,2012-10-12,16.96,FALSE
44,42,2012-10-19,46.64,FALSE
44,42,2012-10-26,33.92,FALSE
44,44,2010-03-12,-3.85,FALSE
44,44,2010-08-20,5,FALSE
44,44,2010-12-03,-26,FALSE
44,44,2011-01-07,4,FALSE
44,44,2011-01-14,-5,FALSE
44,44,2011-01-21,5,FALSE
44,44,2011-02-04,8,FALSE
44,44,2012-03-02,3.47,FALSE
44,44,2012-10-05,19.76,FALSE
44,44,2012-10-12,37.05,FALSE
44,46,2010-02-05,5928.36,FALSE
44,46,2010-02-12,5907.14,TRUE
44,46,2010-02-19,5173.77,FALSE
44,46,2010-02-26,6060.16,FALSE
44,46,2010-03-05,5500.68,FALSE
44,46,2010-03-12,5284.96,FALSE
44,46,2010-03-19,5783.81,FALSE
44,46,2010-03-26,5337.46,FALSE
44,46,2010-04-02,5453.3,FALSE
44,46,2010-04-09,5451.43,FALSE
44,46,2010-04-16,5688.43,FALSE
44,46,2010-04-23,6988.69,FALSE
44,46,2010-04-30,5777.11,FALSE
44,46,2010-05-07,5884.79,FALSE
44,46,2010-05-14,5643.49,FALSE
44,46,2010-05-21,5597.24,FALSE
44,46,2010-05-28,6257.27,FALSE
44,46,2010-06-04,5710.93,FALSE
44,46,2010-06-11,6305.79,FALSE
44,46,2010-06-18,6273.86,FALSE
44,46,2010-06-25,6764.1,FALSE
44,46,2010-07-02,7065.83,FALSE
44,46,2010-07-09,5742.39,FALSE
44,46,2010-07-16,6307.5,FALSE
44,46,2010-07-23,6559.82,FALSE
44,46,2010-07-30,5966.91,FALSE
44,46,2010-08-06,5836.19,FALSE
44,46,2010-08-13,5377.42,FALSE
44,46,2010-08-20,6517.33,FALSE
44,46,2010-08-27,5607.72,FALSE
44,46,2010-09-03,5429.12,FALSE
44,46,2010-09-10,5523.47,TRUE
44,46,2010-09-17,5357.55,FALSE
44,46,2010-09-24,6515.37,FALSE
44,46,2010-10-01,5594.69,FALSE
44,46,2010-10-08,4945.01,FALSE
44,46,2010-10-15,5180.94,FALSE
44,46,2010-10-22,5272.08,FALSE
44,46,2010-10-29,5560.98,FALSE
44,46,2010-11-05,5322.76,FALSE
44,46,2010-11-12,4676.94,FALSE
44,46,2010-11-19,5488.31,FALSE
44,46,2010-11-26,4559.63,TRUE
44,46,2010-12-03,5448.07,FALSE
44,46,2010-12-10,5038.86,FALSE
44,46,2010-12-17,4597.46,FALSE
44,46,2010-12-24,6184.84,FALSE
44,46,2010-12-31,4394.86,TRUE
44,46,2011-01-07,5468.31,FALSE
44,46,2011-01-14,5906.28,FALSE
44,46,2011-01-21,5095.76,FALSE
44,46,2011-01-28,5367.77,FALSE
44,46,2011-02-04,5484.57,FALSE
44,46,2011-02-11,6176.98,TRUE
44,46,2011-02-18,5367.87,FALSE
44,46,2011-02-25,6101.22,FALSE
44,46,2011-03-04,6260.29,FALSE
44,46,2011-03-11,6376.33,FALSE
44,46,2011-03-18,5550.16,FALSE
44,46,2011-03-25,6277.06,FALSE
44,46,2011-04-01,5699.38,FALSE
44,46,2011-04-08,6678.77,FALSE
44,46,2011-04-15,6605.73,FALSE
44,46,2011-04-22,6139.9,FALSE
44,46,2011-04-29,5770.49,FALSE
44,46,2011-05-06,6259.76,FALSE
44,46,2011-05-13,7086.7,FALSE
44,46,2011-05-20,6153.88,FALSE
44,46,2011-05-27,6424.62,FALSE
44,46,2011-06-03,6448.61,FALSE
44,46,2011-06-10,7452.48,FALSE
44,46,2011-06-17,6833.75,FALSE
44,46,2011-06-24,6942.45,FALSE
44,46,2011-07-01,6672.24,FALSE
44,46,2011-07-08,6198.54,FALSE
44,46,2011-07-15,6961.23,FALSE
44,46,2011-07-22,6472.03,FALSE
44,46,2011-07-29,5870.97,FALSE
44,46,2011-08-05,5992.13,FALSE
44,46,2011-08-12,6170.05,FALSE
44,46,2011-08-19,6222.54,FALSE
44,46,2011-08-26,5996.68,FALSE
44,46,2011-09-02,5218.58,FALSE
44,46,2011-09-09,5853.74,TRUE
44,46,2011-09-16,5755.93,FALSE
44,46,2011-09-23,5840.28,FALSE
44,46,2011-09-30,5191.78,FALSE
44,46,2011-10-07,5559.65,FALSE
44,46,2011-10-14,5368.97,FALSE
44,46,2011-10-21,6158.85,FALSE
44,46,2011-10-28,5990.63,FALSE
44,46,2011-11-04,5630.54,FALSE
44,46,2011-11-11,6190.25,FALSE
44,46,2011-11-18,5458.65,FALSE
44,46,2011-11-25,5376.26,TRUE
44,46,2011-12-02,5893.52,FALSE
44,46,2011-12-09,5617.39,FALSE
44,46,2011-12-16,6023.94,FALSE
44,46,2011-12-23,6634.4,FALSE
44,46,2011-12-30,5082.78,TRUE
44,46,2012-01-06,6205.07,FALSE
44,46,2012-01-13,6098.14,FALSE
44,46,2012-01-20,6187.95,FALSE
44,46,2012-01-27,5472.8,FALSE
44,46,2012-02-03,6021.59,FALSE
44,46,2012-02-10,7891.28,TRUE
44,46,2012-02-17,6040.31,FALSE
44,46,2012-02-24,6690.87,FALSE
44,46,2012-03-02,6163.59,FALSE
44,46,2012-03-09,6750.33,FALSE
44,46,2012-03-16,6379.84,FALSE
44,46,2012-03-23,4657.84,FALSE
44,46,2012-03-30,5291.33,FALSE
44,46,2012-04-06,5099.84,FALSE
44,46,2012-04-13,5349.48,FALSE
44,46,2012-04-20,5734.32,FALSE
44,46,2012-04-27,5534.17,FALSE
44,46,2012-05-04,5702.84,FALSE
44,46,2012-05-11,5898.23,FALSE
44,46,2012-05-18,5762.97,FALSE
44,46,2012-05-25,5847.39,FALSE
44,46,2012-06-01,5939.82,FALSE
44,46,2012-06-08,6705.7,FALSE
44,46,2012-06-15,6297.33,FALSE
44,46,2012-06-22,6468.84,FALSE
44,46,2012-06-29,6670.98,FALSE
44,46,2012-07-06,6146.11,FALSE
44,46,2012-07-13,5867.33,FALSE
44,46,2012-07-20,6042.03,FALSE
44,46,2012-07-27,5249.92,FALSE
44,46,2012-08-03,5900.05,FALSE
44,46,2012-08-10,6036.06,FALSE
44,46,2012-08-17,5289.72,FALSE
44,46,2012-08-24,5725.72,FALSE
44,46,2012-08-31,5856.68,FALSE
44,46,2012-09-07,5728.98,TRUE
44,46,2012-09-14,5706.29,FALSE
44,46,2012-09-21,6051.5,FALSE
44,46,2012-09-28,5661.72,FALSE
44,46,2012-10-05,5244.59,FALSE
44,46,2012-10-12,5797.46,FALSE
44,46,2012-10-19,5100.49,FALSE
44,46,2012-10-26,5144.5,FALSE
44,49,2011-09-02,-2.97,FALSE
44,49,2011-09-09,2.97,TRUE
44,49,2012-07-06,5,FALSE
44,49,2012-08-03,5,FALSE
44,49,2012-08-10,10,FALSE
44,49,2012-08-17,10,FALSE
44,49,2012-08-31,10,FALSE
44,49,2012-09-07,5,TRUE
44,49,2012-09-14,5,FALSE
44,49,2012-10-05,5,FALSE
44,49,2012-10-12,5,FALSE
44,49,2012-10-26,5,FALSE
44,52,2010-02-05,16.64,FALSE
44,52,2010-02-12,28.84,TRUE
44,52,2010-02-19,41.05,FALSE
44,52,2010-02-26,50.18,FALSE
44,52,2010-03-05,27.15,FALSE
44,52,2010-03-12,29.05,FALSE
44,52,2010-03-19,73.94,FALSE
44,52,2010-03-26,26.28,FALSE
44,52,2010-04-02,44.46,FALSE
44,52,2010-04-09,8.31,FALSE
44,52,2010-04-16,40.04,FALSE
44,52,2010-04-23,18.05,FALSE
44,52,2010-04-30,37.83,FALSE
44,52,2010-05-07,53.96,FALSE
44,52,2010-05-14,77.95,FALSE
44,52,2010-05-21,32.73,FALSE
44,52,2010-05-28,40.97,FALSE
44,52,2010-06-04,51.05,FALSE
44,52,2010-06-11,22.23,FALSE
44,52,2010-06-18,27.93,FALSE
44,52,2010-06-25,36.84,FALSE
44,52,2010-07-02,27.49,FALSE
44,52,2010-07-09,18.94,FALSE
44,52,2010-07-16,15.72,FALSE
44,52,2010-07-23,14.62,FALSE
44,52,2010-07-30,15.05,FALSE
44,52,2010-08-06,15.58,FALSE
44,52,2010-08-13,19.02,FALSE
44,52,2010-08-20,15.48,FALSE
44,52,2010-08-27,4.11,FALSE
44,52,2010-09-03,28.9,FALSE
44,52,2010-09-10,5.14,TRUE
44,52,2010-09-17,28.31,FALSE
44,52,2010-09-24,30.05,FALSE
44,52,2010-10-01,11.98,FALSE
44,52,2010-10-08,20.83,FALSE
44,52,2010-10-15,14.08,FALSE
44,52,2010-10-22,28.65,FALSE
44,52,2010-10-29,22.16,FALSE
44,52,2010-11-05,23.46,FALSE
44,52,2010-11-12,21.28,FALSE
44,52,2010-11-19,35.1,FALSE
44,52,2010-11-26,24.69,TRUE
44,52,2010-12-03,24.87,FALSE
44,52,2010-12-10,24.36,FALSE
44,52,2010-12-17,40.9,FALSE
44,52,2010-12-24,22.82,FALSE
44,52,2010-12-31,18.76,TRUE
44,52,2011-01-07,15.11,FALSE
44,52,2011-01-14,25.53,FALSE
44,52,2011-01-21,27.73,FALSE
44,52,2011-01-28,21.71,FALSE
44,52,2011-02-04,20.69,FALSE
44,52,2011-02-11,47.26,TRUE
44,52,2011-02-18,82.36,FALSE
44,52,2011-02-25,36.36,FALSE
44,52,2011-03-04,61.22,FALSE
44,52,2011-03-11,48.94,FALSE
44,52,2011-03-18,22.54,FALSE
44,52,2011-03-25,39.66,FALSE
44,52,2011-04-01,19.06,FALSE
44,52,2011-04-08,14.85,FALSE
44,52,2011-04-15,33.25,FALSE
44,52,2011-04-22,11.35,FALSE
44,52,2011-04-29,41.62,FALSE
44,52,2011-05-06,79.1,FALSE
44,52,2011-05-13,59.44,FALSE
44,52,2011-05-20,18.99,FALSE
44,52,2011-05-27,22.63,FALSE
44,52,2011-06-03,35.05,FALSE
44,52,2011-06-10,24.87,FALSE
44,52,2011-06-17,11.38,FALSE
44,52,2011-06-24,38.15,FALSE
44,52,2011-07-01,18.46,FALSE
44,52,2011-07-08,37.7,FALSE
44,52,2011-07-15,17.99,FALSE
44,52,2011-07-22,22.96,FALSE
44,52,2011-07-29,28.19,FALSE
44,52,2011-08-05,35.71,FALSE
44,52,2011-08-12,33.08,FALSE
44,52,2011-08-19,23.2,FALSE
44,52,2011-08-26,70.02,FALSE
44,52,2011-09-02,21.36,FALSE
44,52,2011-09-09,38.87,TRUE
44,52,2011-09-16,38.31,FALSE
44,52,2011-09-23,15.02,FALSE
44,52,2011-09-30,38.93,FALSE
44,52,2011-10-07,18.39,FALSE
44,52,2011-10-14,27.3,FALSE
44,52,2011-10-21,36.33,FALSE
44,52,2011-10-28,31.02,FALSE
44,52,2011-11-04,15.22,FALSE
44,52,2011-11-11,13.02,FALSE
44,52,2011-11-18,50.89,FALSE
44,52,2011-11-25,43.14,TRUE
44,52,2011-12-02,22.4,FALSE
44,52,2011-12-09,17.16,FALSE
44,52,2011-12-16,5.31,FALSE
44,52,2011-12-23,12.99,FALSE
44,52,2011-12-30,19.19,TRUE
44,52,2012-01-06,21.63,FALSE
44,52,2012-01-13,46.89,FALSE
44,52,2012-01-20,13.56,FALSE
44,52,2012-01-27,28.81,FALSE
44,52,2012-02-03,21.1,FALSE
44,52,2012-02-10,6.94,TRUE
44,52,2012-02-17,36.95,FALSE
44,52,2012-02-24,24.24,FALSE
44,52,2012-03-02,16.26,FALSE
44,52,2012-03-09,26.23,FALSE
44,52,2012-03-16,7.41,FALSE
44,52,2012-03-23,17.55,FALSE
44,52,2012-03-30,17.03,FALSE
44,52,2012-04-06,4.44,FALSE
44,52,2012-04-13,12.32,FALSE
44,52,2012-04-20,9.45,FALSE
44,52,2012-04-27,30.43,FALSE
44,52,2012-05-04,12.38,FALSE
44,52,2012-05-11,11.55,FALSE
44,52,2012-05-18,24.37,FALSE
44,52,2012-05-25,20.43,FALSE
44,52,2012-06-01,12.69,FALSE
44,52,2012-06-08,19.16,FALSE
44,52,2012-06-15,12.82,FALSE
44,52,2012-06-22,13.19,FALSE
44,52,2012-06-29,1.47,FALSE
44,52,2012-07-06,7.41,FALSE
44,52,2012-07-13,14.05,FALSE
44,52,2012-07-20,22.4,FALSE
44,52,2012-07-27,4.87,FALSE
44,52,2012-08-03,54.51,FALSE
44,52,2012-08-10,7.38,FALSE
44,52,2012-08-17,18.36,FALSE
44,52,2012-08-24,2.47,FALSE
44,52,2012-08-31,4.68,FALSE
44,52,2012-09-07,4.44,TRUE
44,52,2012-09-14,8.88,FALSE
44,52,2012-09-21,16.38,FALSE
44,52,2012-09-28,5.91,FALSE
44,52,2012-10-05,20.81,FALSE
44,52,2012-10-12,6.01,FALSE
44,52,2012-10-19,16.18,FALSE
44,52,2012-10-26,22,FALSE
44,55,2010-02-12,5,TRUE
44,55,2010-02-19,5,FALSE
44,55,2010-03-05,5,FALSE
44,55,2010-03-26,5,FALSE
44,55,2010-04-02,-13,FALSE
44,55,2010-04-09,5,FALSE
44,55,2010-04-16,5,FALSE
44,55,2010-07-02,7.5,FALSE
44,55,2010-09-03,7.5,FALSE
44,55,2010-09-17,7.5,FALSE
44,55,2010-10-22,20,FALSE
44,55,2010-10-29,5,FALSE
44,55,2010-11-05,20,FALSE
44,55,2012-07-27,-11.88,FALSE
44,55,2012-08-03,-10,FALSE
44,56,2010-02-26,18.98,FALSE
44,56,2010-03-19,76.75,FALSE
44,56,2010-03-26,714.18,FALSE
44,56,2010-04-02,589.95,FALSE
44,56,2010-04-09,268.75,FALSE
44,56,2010-04-16,467.91,FALSE
44,56,2010-04-23,675.69,FALSE
44,56,2010-04-30,604.19,FALSE
44,56,2010-05-07,364.25,FALSE
44,56,2010-05-14,780.5,FALSE
44,56,2010-05-21,1428.83,FALSE
44,56,2010-05-28,1274.13,FALSE
44,56,2010-06-04,1856.89,FALSE
44,56,2010-06-11,1571.04,FALSE
44,56,2010-06-18,343.29,FALSE
44,56,2010-06-25,376.78,FALSE
44,56,2010-07-02,488.04,FALSE
44,56,2010-07-09,513.94,FALSE
44,56,2010-07-16,115.88,FALSE
44,56,2010-07-23,137.5,FALSE
44,56,2010-07-30,9.94,FALSE
44,56,2010-08-20,9.28,FALSE
44,56,2010-08-27,157.76,FALSE
44,56,2010-09-03,160.96,FALSE
44,56,2010-09-10,128,TRUE
44,56,2010-09-17,407.75,FALSE
44,56,2010-09-24,1.5,FALSE
44,56,2010-10-01,9.94,FALSE
44,56,2010-11-26,131.75,TRUE
44,56,2010-12-03,266.25,FALSE
44,56,2010-12-10,539.5,FALSE
44,56,2010-12-17,383,FALSE
44,56,2010-12-24,96,FALSE
44,56,2011-03-04,9.94,FALSE
44,56,2011-04-08,14.74,FALSE
44,56,2011-04-15,71.58,FALSE
44,56,2011-04-22,462.57,FALSE
44,56,2011-04-29,764.89,FALSE
44,56,2011-05-06,762.97,FALSE
44,56,2011-05-13,1676.89,FALSE
44,56,2011-05-20,1234.55,FALSE
44,56,2011-05-27,2738.61,FALSE
44,56,2011-06-03,1522.12,FALSE
44,56,2011-06-10,1918.27,FALSE
44,56,2011-06-17,1353.22,FALSE
44,56,2011-06-24,1466.01,FALSE
44,56,2011-07-01,961.55,FALSE
44,56,2011-07-08,762.2,FALSE
44,56,2011-07-15,145,FALSE
44,56,2011-07-22,28,FALSE
44,56,2011-07-29,3,FALSE
44,56,2011-08-12,2,FALSE
44,56,2011-08-26,19.88,FALSE
44,56,2011-09-02,78.75,FALSE
44,56,2011-09-09,62.44,TRUE
44,56,2011-09-16,25,FALSE
44,56,2011-09-23,11.5,FALSE
44,56,2011-09-30,5,FALSE
44,56,2011-10-07,22.38,FALSE
44,56,2011-10-28,9.94,FALSE
44,56,2011-11-18,9.94,FALSE
44,56,2011-11-25,317.4,TRUE
44,56,2011-12-02,429.72,FALSE
44,56,2011-12-09,394.02,FALSE
44,56,2011-12-16,210.94,FALSE
44,56,2011-12-23,115.42,FALSE
44,56,2011-12-30,3.98,TRUE
44,56,2012-01-06,94.73,FALSE
44,56,2012-01-13,58.29,FALSE
44,56,2012-01-20,39,FALSE
44,56,2012-01-27,12,FALSE
44,56,2012-02-03,36,FALSE
44,56,2012-02-10,116.17,TRUE
44,56,2012-02-17,50.52,FALSE
44,56,2012-02-24,56.58,FALSE
44,56,2012-03-02,27,FALSE
44,56,2012-03-09,162.29,FALSE
44,56,2012-03-16,134,FALSE
44,56,2012-03-23,11.97,FALSE
44,56,2012-03-30,595.74,FALSE
44,56,2012-04-06,1095.37,FALSE
44,56,2012-04-13,434.23,FALSE
44,56,2012-04-20,1340.61,FALSE
44,56,2012-04-27,2173.69,FALSE
44,56,2012-05-04,2045.54,FALSE
44,56,2012-05-11,4123.88,FALSE
44,56,2012-05-18,4203.75,FALSE
44,56,2012-05-25,3882.85,FALSE
44,56,2012-06-01,3566.39,FALSE
44,56,2012-06-08,1864.82,FALSE
44,56,2012-06-15,1326.17,FALSE
44,56,2012-06-22,691.43,FALSE
44,56,2012-06-29,304.66,FALSE
44,56,2012-07-06,486.56,FALSE
44,56,2012-07-13,54.89,FALSE
44,56,2012-07-20,36,FALSE
44,56,2012-07-27,26.74,FALSE
44,56,2012-08-03,33.94,FALSE
44,56,2012-08-10,33,FALSE
44,56,2012-08-17,39.44,FALSE
44,56,2012-08-24,58.21,FALSE
44,56,2012-08-31,369.37,FALSE
44,56,2012-09-07,404.2,TRUE
44,56,2012-09-14,397.48,FALSE
44,56,2012-09-21,455.12,FALSE
44,56,2012-09-28,327.63,FALSE
44,56,2012-10-05,352.5,FALSE
44,56,2012-10-12,404.64,FALSE
44,56,2012-10-19,180.67,FALSE
44,56,2012-10-26,109.05,FALSE
44,59,2010-02-05,177.66,FALSE
44,59,2010-02-12,189.42,TRUE
44,59,2010-02-19,203.23,FALSE
44,59,2010-02-26,186.71,FALSE
44,59,2010-03-05,110.28,FALSE
44,59,2010-03-12,147.94,FALSE
44,59,2010-03-19,170.07,FALSE
44,59,2010-03-26,139.06,FALSE
44,59,2010-04-02,105.38,FALSE
44,59,2010-04-09,135.04,FALSE
44,59,2010-04-16,97.62,FALSE
44,59,2010-04-23,87.15,FALSE
44,59,2010-04-30,144.86,FALSE
44,59,2010-05-07,110.94,FALSE
44,59,2010-05-14,121.85,FALSE
44,59,2010-05-21,153.29,FALSE
44,59,2010-05-28,157.31,FALSE
44,59,2010-06-04,81.06,FALSE
44,59,2010-06-11,96.96,FALSE
44,59,2010-06-18,80.26,FALSE
44,59,2010-06-25,132.72,FALSE
44,59,2010-07-02,182.15,FALSE
44,59,2010-07-09,76.8,FALSE
44,59,2010-07-16,150.78,FALSE
44,59,2010-07-23,156.08,FALSE
44,59,2010-07-30,101.75,FALSE
44,59,2010-08-06,196.19,FALSE
44,59,2010-08-13,107.73,FALSE
44,59,2010-08-20,143.03,FALSE
44,59,2010-08-27,176.13,FALSE
44,59,2010-09-03,100.81,FALSE
44,59,2010-09-10,139.56,TRUE
44,59,2010-09-17,175.38,FALSE
44,59,2010-09-24,165.07,FALSE
44,59,2010-10-01,97.91,FALSE
44,59,2010-10-08,143.96,FALSE
44,59,2010-10-15,151.16,FALSE
44,59,2010-10-22,105.61,FALSE
44,59,2010-10-29,143.85,FALSE
44,59,2010-11-05,124.3,FALSE
44,59,2010-11-12,125.32,FALSE
44,59,2010-11-19,157.27,FALSE
44,59,2010-11-26,126.8,TRUE
44,59,2010-12-03,116.03,FALSE
44,59,2010-12-10,127.14,FALSE
44,59,2010-12-17,86.58,FALSE
44,59,2010-12-24,122.01,FALSE
44,59,2010-12-31,133.58,TRUE
44,59,2011-01-07,100.37,FALSE
44,59,2011-01-14,112.53,FALSE
44,59,2011-01-21,94.45,FALSE
44,59,2011-01-28,73.51,FALSE
44,59,2011-02-04,155.18,FALSE
44,59,2011-02-11,79.02,TRUE
44,59,2011-02-18,170.81,FALSE
44,59,2011-02-25,84.6,FALSE
44,59,2011-03-04,49.74,FALSE
44,59,2011-03-11,143.06,FALSE
44,59,2011-03-18,95.1,FALSE
44,59,2011-03-25,112.11,FALSE
44,59,2011-04-01,44.64,FALSE
44,59,2011-04-08,105,FALSE
44,59,2011-04-15,128.08,FALSE
44,59,2011-04-22,50.57,FALSE
44,59,2011-04-29,139.63,FALSE
44,59,2011-05-06,119.57,FALSE
44,59,2011-05-13,125.21,FALSE
44,59,2011-05-20,76.21,FALSE
44,59,2011-05-27,86.67,FALSE
44,59,2011-06-03,131.97,FALSE
44,59,2011-06-10,89.28,FALSE
44,59,2011-06-17,57.18,FALSE
44,59,2011-06-24,72.5,FALSE
44,59,2011-07-01,100.76,FALSE
44,59,2011-07-08,48.27,FALSE
44,59,2011-07-15,63.79,FALSE
44,59,2011-07-22,46.9,FALSE
44,59,2011-07-29,33.06,FALSE
44,59,2011-08-05,49.65,FALSE
44,59,2011-08-12,91.64,FALSE
44,59,2011-08-19,58.43,FALSE
44,59,2011-08-26,90.82,FALSE
44,59,2011-09-02,62.58,FALSE
44,59,2011-09-09,122.33,TRUE
44,59,2011-09-16,79.44,FALSE
44,59,2011-09-23,91.24,FALSE
44,59,2011-09-30,46.29,FALSE
44,59,2011-10-07,3.82,FALSE
44,59,2011-10-14,17.62,FALSE
44,59,2011-10-21,75.22,FALSE
44,59,2011-10-28,57.89,FALSE
44,59,2011-11-04,43.88,FALSE
44,59,2011-11-11,68.06,FALSE
44,59,2011-11-18,28.45,FALSE
44,59,2011-11-25,54.82,TRUE
44,59,2011-12-02,85.27,FALSE
44,59,2011-12-09,17.6,FALSE
44,59,2011-12-16,117.22,FALSE
44,59,2011-12-23,66.9,FALSE
44,59,2011-12-30,49.02,TRUE
44,59,2012-01-06,74.41,FALSE
44,59,2012-01-13,45.97,FALSE
44,59,2012-01-20,39.97,FALSE
44,59,2012-01-27,30.83,FALSE
44,59,2012-02-03,92.21,FALSE
44,59,2012-02-10,121.75,TRUE
44,59,2012-02-17,40.85,FALSE
44,59,2012-02-24,92.57,FALSE
44,59,2012-03-02,137.43,FALSE
44,59,2012-03-09,144.06,FALSE
44,59,2012-03-16,45.47,FALSE
44,59,2012-03-30,7.98,FALSE
44,59,2012-04-27,7.98,FALSE
44,59,2012-05-18,7.98,FALSE
44,59,2012-06-01,7.98,FALSE
44,59,2012-06-08,16.72,FALSE
44,59,2012-06-22,7.98,FALSE
44,59,2012-06-29,7.98,FALSE
44,59,2012-07-06,7.98,FALSE
44,59,2012-08-10,7.98,FALSE
44,59,2012-08-24,-2.94,FALSE
44,59,2012-09-07,15.96,TRUE
44,59,2012-09-21,11.68,FALSE
44,59,2012-09-28,15.96,FALSE
44,59,2012-10-05,7.98,FALSE
44,60,2010-02-05,334.4,FALSE
44,60,2010-02-12,448.8,TRUE
44,60,2010-02-19,281.6,FALSE
44,60,2010-02-26,220,FALSE
44,60,2010-03-05,316.8,FALSE
44,60,2010-03-12,334.4,FALSE
44,60,2010-03-19,440,FALSE
44,60,2010-03-26,396,FALSE
44,60,2010-04-02,378.4,FALSE
44,60,2010-04-09,334.4,FALSE
44,60,2010-04-16,334.4,FALSE
44,60,2010-04-23,510.4,FALSE
44,60,2010-04-30,325.6,FALSE
44,60,2010-05-07,501.6,FALSE
44,60,2010-05-14,334.4,FALSE
44,60,2010-05-21,396,FALSE
44,60,2010-05-28,343.2,FALSE
44,60,2010-06-04,404.8,FALSE
44,60,2010-06-11,369.6,FALSE
44,60,2010-06-18,193.6,FALSE
44,60,2010-06-25,246.4,FALSE
44,60,2010-07-02,334.4,FALSE
44,60,2010-07-09,422.4,FALSE
44,60,2010-07-16,334.4,FALSE
44,60,2010-07-23,431.2,FALSE
44,60,2010-07-30,272.8,FALSE
44,60,2010-08-06,484,FALSE
44,60,2010-08-13,264,FALSE
44,60,2010-08-20,396,FALSE
44,60,2010-08-27,352,FALSE
44,60,2010-09-03,492.8,FALSE
44,60,2010-09-10,255.2,TRUE
44,60,2010-09-17,220,FALSE
44,60,2010-09-24,281.6,FALSE
44,60,2010-10-01,334.4,FALSE
44,60,2010-10-08,272.8,FALSE
44,60,2010-10-15,457.6,FALSE
44,60,2010-10-22,308,FALSE
44,60,2010-10-29,387.2,FALSE
44,60,2010-11-05,352,FALSE
44,60,2010-11-12,343.2,FALSE
44,60,2010-11-19,334.4,FALSE
44,60,2010-11-26,281.6,TRUE
44,60,2010-12-03,334.4,FALSE
44,60,2010-12-10,756.8,FALSE
44,60,2010-12-17,756.8,FALSE
44,60,2010-12-24,677.6,FALSE
44,60,2010-12-31,369.6,TRUE
44,60,2011-01-07,475.2,FALSE
44,60,2011-01-14,228.8,FALSE
44,60,2011-01-21,440,FALSE
44,60,2011-01-28,167.2,FALSE
44,60,2011-02-04,316.8,FALSE
44,60,2011-02-11,378.4,TRUE
44,60,2011-02-18,281.6,FALSE
44,60,2011-02-25,237.6,FALSE
44,60,2011-03-04,387.2,FALSE
44,60,2011-03-11,422.4,FALSE
44,60,2011-03-18,255.2,FALSE
44,60,2011-03-25,404.8,FALSE
44,60,2011-04-01,396,FALSE
44,60,2011-04-08,316.8,FALSE
44,60,2011-04-15,413.6,FALSE
44,60,2011-04-22,607.2,FALSE
44,60,2011-04-29,404.8,FALSE
44,60,2011-05-06,352,FALSE
44,60,2011-05-13,360.8,FALSE
44,60,2011-05-20,510.4,FALSE
44,60,2011-05-27,448.8,FALSE
44,60,2011-06-03,422.4,FALSE
44,60,2011-06-10,308,FALSE
44,60,2011-06-17,281.6,FALSE
44,60,2011-06-24,396,FALSE
44,60,2011-07-01,519.2,FALSE
44,60,2011-07-08,334.4,FALSE
44,60,2011-07-15,422.4,FALSE
44,60,2011-07-22,554.4,FALSE
44,60,2011-07-29,325.6,FALSE
44,60,2011-08-05,413.6,FALSE
44,60,2011-08-12,211.2,FALSE
44,60,2011-08-19,299.2,FALSE
44,60,2011-08-26,299.2,FALSE
44,60,2011-09-02,475.2,FALSE
44,60,2011-09-09,378.4,TRUE
44,60,2011-09-16,360.8,FALSE
44,60,2011-09-23,360.8,FALSE
44,60,2011-09-30,466.4,FALSE
44,60,2011-10-07,343.2,FALSE
44,60,2011-10-14,448.8,FALSE
44,60,2011-10-21,290.4,FALSE
44,60,2011-10-28,343.2,FALSE
